Time	LH_AnkleZ	LH_HipZ	LH_Knee	
0.84575	-0.9221843	-0.8731841	-0.5154749	
0.8458	-0.9217249	-0.8733892	-0.5151512	
0.84585	-0.9212651	-0.873594	-0.5148274	
0.8459	-0.9208049	-0.8737984	-0.5145035	
0.84595	-0.9203443	-0.8740023	-0.5141796	
0.846	-0.9198834	-0.8742058	-0.5138556	
0.84605	-0.919422	-0.874409	-0.5135315	
0.8461	-0.9189603	-0.8746116	-0.5132074	
0.84615	-0.9184982	-0.8748139	-0.5128831	
0.8462	-0.9180356	-0.8750157	-0.5125588	
0.84625	-0.9175728	-0.8752171	-0.5122344	
0.8463	-0.9171095	-0.8754181	-0.51191	
0.84635	-0.9166459	-0.8756186	-0.5115855	
0.8464	-0.9161819	-0.8758188	-0.511261	
0.84645	-0.9157175	-0.8760185	-0.5109364	
0.8465	-0.9152528	-0.8762178	-0.5106117	
0.84655	-0.9147877	-0.8764167	-0.5102869	
0.8466	-0.9143223	-0.8766152	-0.5099621	
0.84665	-0.9138564	-0.8768132	-0.5096373	
0.8467	-0.9133902	-0.8770109	-0.5093124	
0.84675	-0.9129237	-0.8772081	-0.5089874	
0.8468	-0.9124568	-0.8774049	-0.5086624	
0.84685	-0.9119896	-0.8776013	-0.5083373	
0.8469	-0.911522	-0.8777972	-0.5080122	
0.84695	-0.911054	-0.8779927	-0.507687	
0.847	-0.9105857	-0.8781878	-0.5073618	
0.84705	-0.910117	-0.8783826	-0.5070366	
0.8471	-0.9096481	-0.8785769	-0.5067112	
0.84715	-0.9091787	-0.8787707	-0.5063859	
0.8472	-0.908709	-0.8789642	-0.5060605	
0.84725	-0.9082391	-0.8791572	-0.5057351	
0.8473	-0.9077687	-0.8793498	-0.5054096	
0.84735	-0.907298	-0.8795421	-0.5050841	
0.8474	-0.906827	-0.8797339	-0.5047586	
0.84745	-0.9063557	-0.8799252	-0.504433	
0.8475	-0.905884	-0.8801162	-0.5041074	
0.84755	-0.905412	-0.8803067	-0.5037817	
0.8476	-0.9049397	-0.8804969	-0.5034561	
0.84765	-0.904467	-0.8806866	-0.5031304	
0.8477	-0.9039941	-0.8808759	-0.5028046	
0.84775	-0.9035208	-0.8810648	-0.5024789	
0.8478	-0.9030472	-0.8812532	-0.5021531	
0.84785	-0.9025733	-0.8814413	-0.5018273	
0.8479	-0.9020991	-0.8816289	-0.5015014	
0.84795	-0.9016245	-0.8818162	-0.5011756	
0.848	-0.9011497	-0.882003	-0.5008497	
0.84805	-0.9006745	-0.8821894	-0.5005239	
0.8481	-0.9001991	-0.8823754	-0.5001979	
0.84815	-0.8997233	-0.882561	-0.4998721	
0.8482	-0.8992472	-0.8827462	-0.4995461	
0.84825	-0.8987709	-0.8829309	-0.4992202	
0.8483	-0.8982942	-0.8831153	-0.4988942	
0.84835	-0.8978173	-0.8832992	-0.4985683	
0.8484	-0.8973401	-0.8834828	-0.4982423	
0.84845	-0.8968625	-0.8836659	-0.4979163	
0.8485	-0.8963847	-0.8838485	-0.4975903	
0.84855	-0.8959066	-0.8840309	-0.4972644	
0.8486	-0.8954282	-0.8842127	-0.4969383	
0.84865	-0.8949496	-0.8843942	-0.4966124	
0.8487	-0.8944706	-0.8845752	-0.4962864	
0.84875	-0.8939914	-0.8847559	-0.4959604	
0.8488	-0.8935119	-0.8849362	-0.4956344	
0.84885	-0.8930321	-0.885116	-0.4953084	
0.8489	-0.8925521	-0.8852955	-0.4949825	
0.84895	-0.8920717	-0.8854744	-0.4946565	
0.849	-0.8915911	-0.8856531	-0.4943305	
0.84905	-0.8911103	-0.8858313	-0.4940046	
0.8491	-0.8906292	-0.886009	-0.4936787	
0.84915	-0.8901478	-0.8861864	-0.4933527	
0.8492	-0.8896662	-0.8863634	-0.4930268	
0.84925	-0.8891843	-0.88654	-0.4927009	
0.8493	-0.8887022	-0.8867162	-0.4923751	
0.84935	-0.8882197	-0.8868919	-0.4920492	
0.8494	-0.8877371	-0.8870673	-0.4917234	
0.84945	-0.8872542	-0.8872422	-0.4913976	
0.8495	-0.886771	-0.8874168	-0.4910718	
0.8495499	-0.8862876	-0.8875909	-0.490746	
0.8496	-0.885804	-0.8877646	-0.4904203	
0.84965	-0.8853201	-0.887938	-0.4900946	
0.8497	-0.884836	-0.8881109	-0.4897689	
0.84975	-0.8843517	-0.8882834	-0.4894433	
0.8498	-0.8838671	-0.8884555	-0.4891177	
0.84985	-0.8833823	-0.8886272	-0.4887921	
0.8499	-0.8828972	-0.8887985	-0.4884665	
0.84995	-0.882412	-0.8889694	-0.488141	
0.85	-0.8819264	-0.8891398	-0.4878155	
0.85005	-0.8814407	-0.8893099	-0.4874901	
0.8501	-0.8809547	-0.8894796	-0.4871647	
0.85015	-0.8804686	-0.8896489	-0.4868394	
0.8502	-0.8799822	-0.8898178	-0.4865141	
0.85025	-0.8794956	-0.8899863	-0.4861888	
0.8503	-0.8790088	-0.8901544	-0.4858636	
0.85035	-0.8785217	-0.890322	-0.4855384	
0.8504	-0.8780345	-0.8904893	-0.4852133	
0.85045	-0.8775471	-0.8906561	-0.4848882	
0.8505	-0.8770594	-0.8908226	-0.4845632	
0.85055	-0.8765715	-0.8909886	-0.4842382	
0.8506	-0.8760835	-0.8911543	-0.4839133	
0.85065	-0.8755953	-0.8913196	-0.4835885	
0.8507	-0.8751068	-0.8914844	-0.4832637	
0.85075	-0.8746182	-0.8916489	-0.482939	
0.8508	-0.8741293	-0.891813	-0.4826143	
0.85085	-0.8736403	-0.8919767	-0.4822897	
0.8509	-0.8731511	-0.8921399	-0.4819652	
0.85095	-0.8726617	-0.8923028	-0.4816407	
0.851	-0.8721721	-0.8924652	-0.4813162	
0.85105	-0.8716823	-0.8926273	-0.4809919	
0.8511	-0.8711924	-0.8927889	-0.4806676	
0.85115	-0.8707023	-0.8929502	-0.4803434	
0.8512	-0.870212	-0.8931111	-0.4800193	
0.85125	-0.8697215	-0.8932716	-0.4796952	
0.8513	-0.8692309	-0.8934317	-0.4793712	
0.8513499	-0.86874	-0.8935913	-0.4790474	
0.8514	-0.8682491	-0.8937506	-0.4787235	
0.85145	-0.8677579	-0.8939095	-0.4783998	
0.8515	-0.8672666	-0.8940679	-0.4780761	
0.85155	-0.8667752	-0.8942261	-0.4777525	
0.8516	-0.8662835	-0.8943837	-0.477429	
0.85165	-0.8657917	-0.894541	-0.4771056	
0.8517	-0.8652998	-0.894698	-0.4767823	
0.85175	-0.8648077	-0.8948544	-0.4764591	
0.8518	-0.8643155	-0.8950105	-0.4761359	
0.85185	-0.8638231	-0.8951663	-0.4758129	
0.8519	-0.8633305	-0.8953216	-0.4754899	
0.85195	-0.8628379	-0.8954765	-0.475167	
0.852	-0.8623451	-0.8956311	-0.4748442	
0.85205	-0.8618521	-0.8957852	-0.4745216	
0.8521	-0.8613591	-0.8959389	-0.474199	
0.85215	-0.8608658	-0.8960923	-0.4738765	
0.8522	-0.8603725	-0.8962452	-0.4735542	
0.85225	-0.859879	-0.8963978	-0.4732319	
0.8523	-0.8593854	-0.8965499	-0.4729097	
0.85235	-0.8588916	-0.8967018	-0.4725877	
0.8524	-0.8583978	-0.8968531	-0.4722657	
0.85245	-0.8579038	-0.8970041	-0.4719439	
0.8525	-0.8574097	-0.8971547	-0.4716221	
0.85255	-0.8569155	-0.897305	-0.4713005	
0.8526	-0.8564211	-0.8974547	-0.470979	
0.85265	-0.8559267	-0.8976042	-0.4706576	
0.8527	-0.8554321	-0.8977532	-0.4703363	
0.85275	-0.8549374	-0.8979018	-0.4700152	
0.8528	-0.8544427	-0.8980501	-0.4696942	
0.85285	-0.8539478	-0.8981979	-0.4693732	
0.8529	-0.8534528	-0.8983455	-0.4690524	
0.85295	-0.8529577	-0.8984925	-0.4687318	
0.853	-0.8524626	-0.8986392	-0.4684112	
0.85305	-0.8519673	-0.8987855	-0.4680908	
0.8531	-0.8514719	-0.8989314	-0.4677705	
0.85315	-0.8509765	-0.8990769	-0.4674504	
0.8532	-0.8504809	-0.8992221	-0.4671303	
0.85325	-0.8499853	-0.8993669	-0.4668104	
0.8533	-0.8494896	-0.8995112	-0.4664907	
0.85335	-0.8489938	-0.8996552	-0.466171	
0.8534	-0.8484979	-0.8997988	-0.4658515	
0.85345	-0.848002	-0.899942	-0.4655322	
0.8534999	-0.8475059	-0.9000848	-0.4652129	
0.85355	-0.8470098	-0.9002272	-0.4648939	
0.8536	-0.8465136	-0.9003692	-0.4645749	
0.85365	-0.8460174	-0.9005109	-0.4642562	
0.8537	-0.8455211	-0.9006522	-0.4639375	
0.85375	-0.8450247	-0.900793	-0.463619	
0.8538	-0.8445283	-0.9009335	-0.4633007	
0.85385	-0.8440318	-0.9010736	-0.4629825	
0.8539	-0.8435352	-0.9012133	-0.4626644	
0.85395	-0.8430386	-0.9013527	-0.4623465	
0.854	-0.8425419	-0.9014916	-0.4620288	
0.85405	-0.8420452	-0.9016302	-0.4617112	
0.8541	-0.8415485	-0.9017684	-0.4613938	
0.85415	-0.8410517	-0.9019062	-0.4610765	
0.8542	-0.8405548	-0.9020436	-0.4607594	
0.85425	-0.8400579	-0.9021806	-0.4604425	
0.8543	-0.839561	-0.9023173	-0.4601257	
0.85435	-0.839064	-0.9024535	-0.459809	
0.8544	-0.838567	-0.9025894	-0.4594926	
0.85445	-0.83807	-0.9027249	-0.4591763	
0.8545	-0.8375729	-0.90286	-0.4588602	
0.85455	-0.8370758	-0.9029948	-0.4585442	
0.8546	-0.8365787	-0.9031292	-0.4582284	
0.85465	-0.8360815	-0.9032631	-0.4579128	
0.8547	-0.8355843	-0.9033967	-0.4575974	
0.85475	-0.8350871	-0.9035299	-0.4572822	
0.8548	-0.8345899	-0.9036627	-0.4569671	
0.85485	-0.8340927	-0.9037952	-0.4566522	
0.8549	-0.8335955	-0.9039273	-0.4563375	
0.85495	-0.8330982	-0.9040589	-0.4560229	
0.855	-0.8326009	-0.9041902	-0.4557086	
0.85505	-0.8321037	-0.9043211	-0.4553944	
0.8551	-0.8316064	-0.9044517	-0.4550804	
0.85515	-0.8311091	-0.9045818	-0.4547666	
0.8552	-0.8306118	-0.9047117	-0.454453	
0.85525	-0.8301145	-0.9048411	-0.4541396	
0.8552999	-0.8296173	-0.9049701	-0.4538263	
0.85535	-0.82912	-0.9050987	-0.4535133	
0.8554	-0.8286228	-0.905227	-0.4532005	
0.85545	-0.8281255	-0.9053549	-0.4528878	
0.8555	-0.8276283	-0.9054824	-0.4525754	
0.85555	-0.8271311	-0.9056095	-0.4522631	
0.8556	-0.8266339	-0.9057363	-0.4519511	
0.85565	-0.8261367	-0.9058627	-0.4516392	
0.8557	-0.8256395	-0.9059887	-0.4513276	
0.85575	-0.8251424	-0.9061143	-0.4510162	
0.8558	-0.8246453	-0.9062396	-0.4507049	
0.85585	-0.8241482	-0.9063645	-0.4503939	
0.8559	-0.8236512	-0.906489	-0.4500831	
0.85595	-0.8231542	-0.9066131	-0.4497724	
0.856	-0.8226572	-0.9067369	-0.4494621	
0.85605	-0.8221603	-0.9068602	-0.4491519	
0.8561	-0.8216634	-0.9069833	-0.4488419	
0.85615	-0.8211666	-0.9071059	-0.4485322	
0.8562	-0.8206698	-0.9072281	-0.4482226	
0.85625	-0.820173	-0.90735	-0.4479133	
0.8563	-0.8196763	-0.9074715	-0.4476042	
0.85635	-0.8191797	-0.9075927	-0.4472953	
0.8564	-0.818683	-0.9077134	-0.4469867	
0.85645	-0.8181865	-0.9078338	-0.4466783	
0.8565	-0.81769	-0.9079538	-0.44637	
0.85655	-0.8171936	-0.9080734	-0.4460621	
0.8566	-0.8166972	-0.9081927	-0.4457543	
0.85665	-0.8162009	-0.9083116	-0.4454468	
0.8567	-0.8157047	-0.9084302	-0.4451395	
0.85675	-0.8152086	-0.9085483	-0.4448324	
0.8568	-0.8147125	-0.9086661	-0.4445256	
0.85685	-0.8142164	-0.9087835	-0.4442191	
0.8569	-0.8137205	-0.9089005	-0.4439127	
0.85695	-0.8132247	-0.9090171	-0.4436066	
0.857	-0.8127289	-0.9091335	-0.4433007	
0.85705	-0.8122332	-0.9092494	-0.4429951	
0.8571	-0.8117375	-0.9093649	-0.4426897	
0.85715	-0.811242	-0.9094802	-0.4423846	
0.8572	-0.8107466	-0.909595	-0.4420797	
0.85725	-0.8102513	-0.9097094	-0.441775	
0.8573	-0.809756	-0.9098235	-0.4414706	
0.85735	-0.8092609	-0.9099372	-0.4411665	
0.8574	-0.8087658	-0.9100505	-0.4408625	
0.8574499	-0.8082709	-0.9101635	-0.4405589	
0.8575	-0.807776	-0.9102761	-0.4402555	
0.85755	-0.8072813	-0.9103883	-0.4399523	
0.8576	-0.8067867	-0.9105002	-0.4396495	
0.85765	-0.8062922	-0.9106117	-0.4393468	
0.8577	-0.8057978	-0.9107228	-0.4390444	
0.85775	-0.8053035	-0.9108335	-0.4387423	
0.8578	-0.8048093	-0.910944	-0.4384405	
0.85785	-0.8043152	-0.911054	-0.4381389	
0.8579	-0.8038213	-0.9111636	-0.4378376	
0.85795	-0.8033275	-0.9112729	-0.4375365	
0.858	-0.8028338	-0.9113819	-0.4372357	
0.85805	-0.8023403	-0.9114904	-0.4369352	
0.8581	-0.8018468	-0.9115986	-0.436635	
0.85815	-0.8013535	-0.9117064	-0.436335	
0.8582	-0.8008604	-0.9118139	-0.4360353	
0.85825	-0.8003674	-0.911921	-0.4357359	
0.8583	-0.7998745	-0.9120278	-0.4354367	
0.85835	-0.7993817	-0.9121342	-0.4351378	
0.8584	-0.7988892	-0.9122401	-0.4348392	
0.85845	-0.7983967	-0.9123458	-0.4345409	
0.8585	-0.7979044	-0.9124511	-0.4342428	
0.85855	-0.7974123	-0.912556	-0.4339451	
0.8586	-0.7969202	-0.9126605	-0.4336476	
0.85865	-0.7964284	-0.9127647	-0.4333504	
0.8587	-0.7959368	-0.9128686	-0.4330535	
0.85875	-0.7954452	-0.912972	-0.4327569	
0.8588	-0.7949539	-0.9130751	-0.4324605	
0.85885	-0.7944627	-0.9131779	-0.4321645	
0.8589	-0.7939717	-0.9132802	-0.4318688	
0.85895	-0.7934808	-0.9133823	-0.4315733	
0.859	-0.7929901	-0.9134839	-0.4312781	
0.85905	-0.7924996	-0.9135852	-0.4309833	
0.8591	-0.7920093	-0.9136862	-0.4306887	
0.85915	-0.7915191	-0.9137867	-0.4303944	
0.8592	-0.7910292	-0.913887	-0.4301005	
0.8592499	-0.7905393	-0.9139868	-0.4298068	
0.8593	-0.7900497	-0.9140863	-0.4295134	
0.85935	-0.7895603	-0.9141854	-0.4292203	
0.8594	-0.7890711	-0.9142842	-0.4289276	
0.85945	-0.788582	-0.9143826	-0.4286352	
0.8595	-0.7880932	-0.9144806	-0.428343	
0.85955	-0.7876045	-0.9145783	-0.4280511	
0.8596	-0.7871161	-0.9146757	-0.4277596	
0.85965	-0.7866278	-0.9147726	-0.4274684	
0.8597	-0.7861398	-0.9148692	-0.4271775	
0.85975	-0.7856519	-0.9149655	-0.4268869	
0.8598	-0.7851643	-0.9150614	-0.4265966	
0.85985	-0.7846768	-0.915157	-0.4263067	
0.8599	-0.7841896	-0.9152521	-0.426017	
0.85995	-0.7837027	-0.915347	-0.4257277	
0.86	-0.7832159	-0.9154415	-0.4254387	
0.86005	-0.7827293	-0.9155356	-0.42515	
0.8601	-0.782243	-0.9156293	-0.4248616	
0.86015	-0.7817568	-0.9157227	-0.4245736	
0.8602	-0.7812709	-0.9158158	-0.4242859	
0.86025	-0.7807853	-0.9159085	-0.4239985	
0.8603	-0.7802998	-0.9160008	-0.4237114	
0.86035	-0.7798146	-0.9160928	-0.4234247	
0.8604	-0.7793297	-0.9161844	-0.4231383	
0.86045	-0.7788449	-0.9162756	-0.4228522	
0.8605	-0.7783604	-0.9163665	-0.4225665	
0.86055	-0.7778761	-0.9164571	-0.4222811	
0.8606	-0.7773921	-0.9165473	-0.4219961	
0.86065	-0.7769083	-0.9166371	-0.4217113	
0.8607	-0.7764248	-0.9167266	-0.421427	
0.86075	-0.7759416	-0.9168158	-0.4211429	
0.8608	-0.7754585	-0.9169046	-0.4208592	
0.86085	-0.7749758	-0.916993	-0.4205758	
0.8609	-0.7744933	-0.9170811	-0.4202928	
0.86095	-0.774011	-0.9171687	-0.4200101	
0.861	-0.7735291	-0.9172561	-0.4197278	
0.86105	-0.7730473	-0.9173431	-0.4194458	
0.8611	-0.7725658	-0.9174298	-0.4191642	
0.86115	-0.7720847	-0.9175161	-0.4188829	
0.8612	-0.7716038	-0.9176021	-0.4186019	
0.86125	-0.7711231	-0.9176877	-0.4183213	
0.8613	-0.7706427	-0.9177729	-0.4180411	
0.86135	-0.7701626	-0.9178578	-0.4177612	
0.8613999	-0.7696828	-0.9179424	-0.4174817	
0.86145	-0.7692032	-0.9180266	-0.4172025	
0.8615	-0.768724	-0.9181104	-0.4169237	
0.86155	-0.768245	-0.9181939	-0.4166453	
0.8616	-0.7677664	-0.9182771	-0.4163672	
0.86165	-0.767288	-0.9183599	-0.4160894	
0.8617	-0.7668098	-0.9184424	-0.4158121	
0.86175	-0.766332	-0.9185244	-0.4155351	
0.8618	-0.7658545	-0.9186062	-0.4152584	
0.86185	-0.7653773	-0.9186876	-0.4149821	
0.8619	-0.7649004	-0.9187686	-0.4147063	
0.86195	-0.7644238	-0.9188493	-0.4144307	
0.862	-0.7639475	-0.9189297	-0.4141555	
0.86205	-0.7634715	-0.9190097	-0.4138807	
0.8621	-0.7629958	-0.9190894	-0.4136063	
0.86215	-0.7625204	-0.9191687	-0.4133323	
0.8622	-0.7620454	-0.9192476	-0.4130586	
0.86225	-0.7615706	-0.9193262	-0.4127853	
0.8623	-0.7610962	-0.9194045	-0.4125124	
0.86235	-0.7606221	-0.9194824	-0.4122398	
0.8624	-0.7601483	-0.91956	-0.4119677	
0.86245	-0.7596749	-0.9196372	-0.4116959	
0.8625	-0.7592018	-0.9197141	-0.4114245	
0.86255	-0.758729	-0.9197906	-0.4111534	
0.8626	-0.7582565	-0.9198668	-0.4108828	
0.86265	-0.7577844	-0.9199426	-0.4106126	
0.8627	-0.7573126	-0.9200181	-0.4103427	
0.86275	-0.7568411	-0.9200932	-0.4100732	
0.8628	-0.75637	-0.920168	-0.4098041	
0.86285	-0.7558993	-0.9202425	-0.4095354	
0.8629	-0.7554288	-0.9203166	-0.4092671	
0.86295	-0.7549587	-0.9203904	-0.4089992	
0.863	-0.754489	-0.9204638	-0.4087316	
0.86305	-0.7540196	-0.9205369	-0.4084645	
0.8631	-0.7535506	-0.9206096	-0.4081978	
0.86315	-0.7530819	-0.920682	-0.4079314	
0.8631999	-0.7526136	-0.920754	-0.4076655	
0.86325	-0.7521456	-0.9208257	-0.4074	
0.8633	-0.751678	-0.920897	-0.4071348	
0.86335	-0.7512108	-0.9209681	-0.4068701	
0.8634	-0.750744	-0.9210387	-0.4066057	
0.86345	-0.7502775	-0.921109	-0.4063418	
0.8635	-0.7498114	-0.921179	-0.4060782	
0.86355	-0.7493456	-0.9212486	-0.4058151	
0.8636	-0.7488802	-0.9213179	-0.4055524	
0.86365	-0.7484152	-0.9213868	-0.4052901	
0.8637	-0.7479506	-0.9214554	-0.4050282	
0.86375	-0.7474864	-0.9215237	-0.4047667	
0.8638	-0.7470225	-0.9215916	-0.4045056	
0.86385	-0.7465591	-0.9216592	-0.4042449	
0.8639	-0.746096	-0.9217265	-0.4039847	
0.86395	-0.7456333	-0.9217933	-0.4037248	
0.864	-0.745171	-0.9218599	-0.4034654	
0.86405	-0.7447091	-0.9219261	-0.4032064	
0.8641	-0.7442476	-0.921992	-0.4029478	
0.86415	-0.7437865	-0.9220575	-0.4026896	
0.8642	-0.7433258	-0.9221227	-0.4024318	
0.86425	-0.7428655	-0.9221876	-0.4021745	
0.8643	-0.7424056	-0.9222521	-0.4019176	
0.86435	-0.7419461	-0.9223163	-0.4016611	
0.8644	-0.741487	-0.9223801	-0.401405	
0.86445	-0.7410283	-0.9224436	-0.4011494	
0.8645	-0.7405701	-0.9225067	-0.4008941	
0.86455	-0.7401122	-0.9225695	-0.4006393	
0.8646	-0.7396548	-0.922632	-0.400385	
0.86465	-0.7391978	-0.9226941	-0.400131	
0.8647	-0.7387412	-0.9227559	-0.3998775	
0.86475	-0.7382851	-0.9228173	-0.3996244	
0.8648	-0.7378293	-0.9228785	-0.3993718	
0.86485	-0.737374	-0.9229392	-0.3991196	
0.8649	-0.7369192	-0.9229997	-0.3988678	
0.86495	-0.7364647	-0.9230598	-0.3986165	
0.8649999	-0.7360107	-0.9231195	-0.3983656	
0.86505	-0.7355571	-0.923179	-0.3981151	
0.8651	-0.735104	-0.923238	-0.397865	
0.86515	-0.7346513	-0.9232968	-0.3976154	
0.8652	-0.7341991	-0.9233552	-0.3973663	
0.86525	-0.7337473	-0.9234133	-0.3971176	
0.8653	-0.7332959	-0.923471	-0.3968693	
0.8653499	-0.732845	-0.9235284	-0.3966215	
0.8654	-0.7323946	-0.9235855	-0.3963741	
0.86545	-0.7319446	-0.9236422	-0.3961271	
0.8655	-0.731495	-0.9236986	-0.3958806	
0.86555	-0.7310459	-0.9237547	-0.3956346	
0.8656	-0.7305973	-0.9238104	-0.395389	
0.86565	-0.7301491	-0.9238658	-0.3951438	
0.8657	-0.7297014	-0.9239209	-0.3948991	
0.86575	-0.7292542	-0.9239755	-0.3946549	
0.8658	-0.7288074	-0.9240299	-0.3944111	
0.86585	-0.7283611	-0.924084	-0.3941678	
0.8659	-0.7279153	-0.9241377	-0.3939249	
0.86595	-0.7274699	-0.9241911	-0.3936824	
0.866	-0.727025	-0.9242441	-0.3934404	
0.86605	-0.7265806	-0.9242968	-0.3931989	
0.8661	-0.7261367	-0.9243492	-0.3929578	
0.86615	-0.7256933	-0.9244012	-0.3927172	
0.8662	-0.7252503	-0.9244529	-0.3924771	
0.86625	-0.7248079	-0.9245043	-0.3922374	
0.8663	-0.7243658	-0.9245553	-0.3919981	
0.86635	-0.7239243	-0.924606	-0.3917594	
0.8664	-0.7234834	-0.9246564	-0.3915211	
0.86645	-0.7230428	-0.9247064	-0.3912832	
0.8665	-0.7226028	-0.9247561	-0.3910458	
0.86655	-0.7221633	-0.9248055	-0.3908089	
0.8666	-0.7217243	-0.9248545	-0.3905725	
0.86665	-0.7212858	-0.9249032	-0.3903365	
0.8667	-0.7208478	-0.9249516	-0.390101	
0.86675	-0.7204103	-0.9249996	-0.3898659	
0.8668	-0.7199733	-0.9250473	-0.3896314	
0.86685	-0.7195368	-0.9250947	-0.3893973	
0.8669	-0.7191008	-0.9251418	-0.3891636	
0.86695	-0.7186654	-0.9251884	-0.3889305	
0.867	-0.7182304	-0.9252349	-0.3886978	
0.86705	-0.717796	-0.9252809	-0.3884656	
0.8671	-0.7173621	-0.9253266	-0.3882338	
0.8671499	-0.7155109	-0.9236621	-0.3872364	
0.8672	-0.7135345	-0.9214284	-0.3863632	
0.86725	-0.7116603	-0.9190434	-0.3856643	
0.8673	-0.7098517	-0.9166136	-0.3850534	
0.86735	-0.7080745	-0.9141717	-0.3844797	
0.8674	-0.7063118	-0.911729	-0.3839203	
0.86745	-0.7045567	-0.9092898	-0.3833658	
0.8675	-0.7028063	-0.9068559	-0.3828124	
0.86755	-0.7010596	-0.9044279	-0.3822587	
0.8676	-0.699316	-0.9020064	-0.3817041	
0.86765	-0.6975756	-0.8995913	-0.3811482	
0.8677	-0.6958381	-0.8971827	-0.3805911	
0.86775	-0.6941037	-0.8947808	-0.3800326	
0.8678	-0.6923723	-0.8923856	-0.3794729	
0.86785	-0.6906439	-0.8899971	-0.3789119	
0.8679	-0.6889186	-0.8876152	-0.3783496	
0.86795	-0.6871962	-0.88524	-0.3777861	
0.868	-0.6854768	-0.8828715	-0.3772213	
0.86805	-0.6837605	-0.8805097	-0.3766555	
0.8681	-0.682047	-0.8781546	-0.3760885	
0.86815	-0.6803365	-0.8758062	-0.3755204	
0.8682	-0.6786289	-0.8734643	-0.3749512	
0.86825	-0.6769242	-0.8711292	-0.374381	
0.8683	-0.6752223	-0.8688006	-0.3738098	
0.86835	-0.6735234	-0.8664787	-0.3732376	
0.8684	-0.6718272	-0.8641633	-0.3726644	
0.86845	-0.6701339	-0.8618545	-0.3720903	
0.8685	-0.6684434	-0.8595522	-0.3715153	
0.86855	-0.6667557	-0.8572565	-0.3709394	
0.8686	-0.6650708	-0.8549673	-0.3703627	
0.86865	-0.6633887	-0.8526845	-0.3697851	
0.8687	-0.6617094	-0.8504083	-0.3692068	
0.86875	-0.660033	-0.8481384	-0.3686277	
0.8688	-0.6583593	-0.845875	-0.3680478	
0.86885	-0.6566886	-0.843618	-0.3674672	
0.8689	-0.6550207	-0.8413673	-0.3668859	
0.8689499	-0.6533557	-0.839123	-0.366304	
0.869	-0.6516936	-0.836885	-0.3657214	
0.86905	-0.6500345	-0.8346534	-0.3651381	
0.8691	-0.6483783	-0.832428	-0.3645543	
0.86915	-0.646725	-0.8302089	-0.36397	
0.8692	-0.6450748	-0.827996	-0.3633851	
0.86925	-0.6434276	-0.8257894	-0.3627996	
0.8693	-0.6417834	-0.8235889	-0.3622137	
0.86935	-0.6401424	-0.8213946	-0.3616273	
0.8694	-0.6385044	-0.8192064	-0.3610405	
0.86945	-0.6368695	-0.8170244	-0.3604533	
0.8695	-0.6352378	-0.8148485	-0.3598657	
0.86955	-0.6336092	-0.8126786	-0.3592777	
0.8696	-0.6319838	-0.8105148	-0.3586894	
0.86965	-0.6303616	-0.8083571	-0.3581008	
0.8697	-0.6287426	-0.8062053	-0.3575119	
0.86975	-0.6271269	-0.8040596	-0.3569227	
0.8698	-0.6255144	-0.8019198	-0.3563333	
0.86985	-0.6239051	-0.799786	-0.3557436	
0.8699	-0.6222991	-0.7976581	-0.3551537	
0.86995	-0.6206963	-0.7955361	-0.3545637	
0.87	-0.6190969	-0.79342	-0.3539735	
0.87005	-0.6175007	-0.7913098	-0.3533832	
0.8701	-0.6159078	-0.7892054	-0.3527927	
0.87015	-0.6143182	-0.7871069	-0.3522021	
0.8702	-0.6127319	-0.7850142	-0.3516115	
0.87025	-0.6111489	-0.7829272	-0.3510208	
0.8703	-0.6095692	-0.7808461	-0.35043	
0.87035	-0.6079928	-0.7787706	-0.3498392	
0.8704	-0.6064198	-0.776701	-0.3492485	
0.87045	-0.6048501	-0.774637	-0.3486577	
0.8705	-0.6032837	-0.7725788	-0.3480669	
0.87055	-0.6017206	-0.7705262	-0.3474762	
0.8706	-0.6001609	-0.7684793	-0.3468855	
0.87065	-0.5986045	-0.7664381	-0.3462949	
0.8707	-0.5970514	-0.7644024	-0.3457044	
0.87075	-0.5955017	-0.7623724	-0.345114	
0.8708	-0.5939554	-0.760348	-0.3445237	
0.87085	-0.5924125	-0.7583291	-0.3439337	
0.8709	-0.5908732	-0.7563158	-0.3433442	
0.87095	-0.5893375	-0.7543079	-0.3427549	
0.871	-0.5878053	-0.7523056	-0.3421661	
0.87105	-0.5862767	-0.7503088	-0.3415777	
0.8710999	-0.5847516	-0.7483174	-0.3409896	
0.87115	-0.5832301	-0.7463315	-0.3404021	
0.8712	-0.5817121	-0.7443509	-0.3398149	
0.87125	-0.5801977	-0.7423758	-0.3392282	
0.8713	-0.5786868	-0.7404061	-0.338642	
0.87135	-0.5771795	-0.7384418	-0.3380562	
0.8714	-0.5756758	-0.7364827	-0.3374709	
0.87145	-0.5741755	-0.7345291	-0.336886	
0.8715	-0.5726789	-0.7325808	-0.3363016	
0.87155	-0.5711858	-0.7306378	-0.3357178	
0.8716	-0.5696962	-0.7287001	-0.3351344	
0.87165	-0.5682102	-0.7267677	-0.3345515	
0.8717	-0.5667278	-0.7248405	-0.3339692	
0.87175	-0.5652488	-0.7229186	-0.3333874	
0.8718	-0.5637734	-0.7210019	-0.3328061	
0.87185	-0.5623015	-0.7190904	-0.3322253	
