Time	LH_BicepsFemorisAnterior R	LH_BicepsFemorisPosterior R	LH_Gastrocnemius R	LH_Illiopsoas R	LH_RectusFemoris R	LH_Soleus R	LH_TibialisAnterior R	LH_Vastii R	
0.2614	4.573401	4.133934	4.464266	0.917739	3.853371	4.022091	3.850734	3.442324	
0.26145	4.573485	4.134424	4.464283	0.9176648	3.853242	4.022038	3.850918	3.442244	
0.2615	4.573568	4.134915	4.4643	0.917591	3.853112	4.021984	3.851102	3.442164	
0.26155	4.573652	4.135406	4.464317	0.9175169	3.852983	4.02193	3.851286	3.442083	
0.2616	4.573735	4.135897	4.464334	0.9174435	3.852854	4.021876	3.851471	3.442003	
0.26165	4.573818	4.136387	4.464351	0.9173698	3.852725	4.021822	3.851656	3.441923	
0.2617	4.573901	4.136878	4.464367	0.9172966	3.852596	4.021768	3.851841	3.441842	
0.26175	4.573984	4.137368	4.464384	0.9172236	3.852467	4.021713	3.852026	3.441761	
0.2618	4.574066	4.137859	4.464401	0.9171506	3.852338	4.021658	3.852212	3.441681	
0.26185	4.574149	4.138349	4.464417	0.9170777	3.85221	4.021604	3.852398	3.4416	
0.2619	4.574231	4.138839	4.464434	0.917005	3.85208	4.021548	3.852585	3.441519	
0.26195	4.574313	4.139329	4.46445	0.9169325	3.851952	4.021493	3.852771	3.441438	
0.262	4.574395	4.13982	4.464467	0.9168602	3.851823	4.021437	3.852957	3.441357	
0.26205	4.574477	4.14031	4.464483	0.916788	3.851695	4.021381	3.853144	3.441276	
0.2621	4.574558	4.1408	4.464499	0.916716	3.851567	4.021325	3.853332	3.441195	
0.26215	4.57464	4.14129	4.464516	0.9166441	3.851438	4.021269	3.853518	3.441113	
0.2622	4.574721	4.14178	4.464532	0.9165726	3.85131	4.021213	3.853706	3.441032	
0.26225	4.574802	4.14227	4.464548	0.916501	3.851182	4.021156	3.853894	3.440951	
0.2623	4.574883	4.14276	4.464564	0.9164295	3.851054	4.021099	3.854082	3.44087	
0.26235	4.574964	4.14325	4.46458	0.9163584	3.850926	4.021042	3.85427	3.440788	
0.2624	4.575044	4.143739	4.464595	0.9162874	3.850798	4.020985	3.854458	3.440707	
0.26245	4.575124	4.144229	4.464612	0.9162165	3.85067	4.020927	3.854648	3.440625	
0.2625	4.575205	4.144719	4.464627	0.9161457	3.850543	4.020869	3.854836	3.440544	
0.26255	4.575285	4.145208	4.464643	0.9160752	3.850415	4.020812	3.855026	3.440462	
0.2626	4.575365	4.145698	4.464658	0.9160048	3.850288	4.020753	3.855215	3.44038	
0.26265	4.575444	4.146187	4.464674	0.9159346	3.85016	4.020695	3.855405	3.440299	
0.2627	4.575524	4.146676	4.464689	0.9158646	3.850033	4.020637	3.855595	3.440217	
0.26275	4.575603	4.147165	4.464705	0.9157946	3.849905	4.020577	3.855785	3.440135	
0.2628	4.575683	4.147655	4.46472	0.915725	3.849779	4.020519	3.855975	3.440053	
0.26285	4.575762	4.148144	4.464735	0.9156552	3.849652	4.02046	3.856166	3.43997	
0.2629	4.575841	4.148633	4.46475	0.9155858	3.849525	4.020401	3.856356	3.439889	
0.26295	4.575919	4.149122	4.464765	0.9155166	3.849398	4.020341	3.856548	3.439806	
0.263	4.575998	4.149611	4.46478	0.9154475	3.849271	4.020281	3.856739	3.439724	
0.26305	4.576077	4.1501	4.464796	0.9153786	3.849144	4.020221	3.85693	3.439642	
0.2631	4.576155	4.150588	4.46481	0.9153097	3.849018	4.020161	3.857122	3.43956	
0.26315	4.576233	4.151077	4.464825	0.9152411	3.848891	4.020101	3.857314	3.439477	
0.2632	4.576311	4.151566	4.46484	0.9151727	3.848765	4.02004	3.857506	3.439395	
0.26325	4.576389	4.152054	4.464854	0.9151043	3.848639	4.019979	3.857698	3.439312	
0.2633	4.576466	4.152542	4.464869	0.9150361	3.848512	4.019918	3.857891	3.43923	
0.26335	4.576544	4.153031	4.464884	0.9149681	3.848386	4.019857	3.858084	3.439147	
0.2634	4.576621	4.153519	4.464898	0.9149003	3.84826	4.019795	3.858276	3.439065	
0.26345	4.576698	4.154007	4.464912	0.9148327	3.848134	4.019733	3.85847	3.438982	
0.2635	4.576775	4.154496	4.464927	0.9147651	3.848008	4.019672	3.858664	3.438899	
0.26355	4.576852	4.154984	4.464941	0.9146978	3.847883	4.01961	3.858857	3.438817	
0.2636	4.576929	4.155471	4.464955	0.9146305	3.847757	4.019547	3.859051	3.438734	
0.26365	4.577005	4.155959	4.46497	0.9145634	3.847631	4.019485	3.859245	3.43865	
0.2637	4.577081	4.156447	4.464983	0.9144967	3.847506	4.019423	3.859439	3.438568	
0.26375	4.577157	4.156935	4.464998	0.9144299	3.847381	4.01936	3.859634	3.438485	
0.2638	4.577234	4.157423	4.465012	0.9143631	3.847255	4.019297	3.859828	3.438402	
0.26385	4.57731	4.15791	4.465025	0.9142968	3.84713	4.019234	3.860023	3.438318	
0.2639	4.577385	4.158397	4.465039	0.9142305	3.847004	4.01917	3.860219	3.438236	
0.26395	4.577461	4.158885	4.465053	0.9141644	3.846879	4.019106	3.860414	3.438152	
0.264	4.577536	4.159372	4.465066	0.9140984	3.846755	4.019043	3.860609	3.438069	
0.26405	4.577611	4.159859	4.46508	0.9140326	3.84663	4.018979	3.860806	3.437985	
0.2641	4.577686	4.160346	4.465094	0.9139669	3.846505	4.018914	3.861001	3.437902	
0.26415	4.577761	4.160833	4.465107	0.9139014	3.84638	4.01885	3.861197	3.437819	
0.2642	4.577836	4.16132	4.465121	0.9138359	3.846256	4.018785	3.861394	3.437736	
0.26425	4.57791	4.161807	4.465134	0.9137708	3.846131	4.018721	3.861591	3.437652	
0.2643	4.577985	4.162293	4.465147	0.9137058	3.846006	4.018656	3.861788	3.437568	
0.26435	4.578059	4.16278	4.46516	0.913641	3.845882	4.01859	3.861984	3.437485	
0.2644	4.578133	4.163266	4.465173	0.9135762	3.845758	4.018525	3.862182	3.437401	
0.26445	4.578207	4.163753	4.465187	0.9135117	3.845634	4.018459	3.862379	3.437318	
0.2645	4.578281	4.164239	4.465199	0.9134471	3.84551	4.018394	3.862576	3.437234	
0.26455	4.578355	4.164725	4.465212	0.9133829	3.845386	4.018328	3.862775	3.43715	
0.2646	4.578428	4.165211	4.465225	0.9133188	3.845262	4.018261	3.862972	3.437066	
0.26465	4.578502	4.165697	4.465238	0.9132548	3.845138	4.018195	3.86317	3.436982	
0.2647	4.578575	4.166183	4.46525	0.913191	3.845014	4.018129	3.863369	3.436898	
0.26475	4.578648	4.166669	4.465263	0.9131272	3.844891	4.018062	3.863568	3.436814	
0.2648	4.578721	4.167154	4.465276	0.9130638	3.844767	4.017994	3.863766	3.43673	
0.26485	4.578794	4.16764	4.465288	0.9130003	3.844644	4.017928	3.863965	3.436646	
0.2649	4.578866	4.168125	4.465301	0.912937	3.844521	4.01786	3.864165	3.436562	
0.26495	4.578938	4.168611	4.465313	0.9128741	3.844397	4.017793	3.864365	3.436478	
0.265	4.57901	4.169096	4.465325	0.912811	3.844275	4.017725	3.864563	3.436393	
0.26505	4.579082	4.169581	4.465337	0.9127485	3.844151	4.017657	3.864763	3.436309	
0.2651	4.579154	4.170066	4.465349	0.9126857	3.844028	4.017589	3.864963	3.436225	
0.26515	4.579226	4.170551	4.465362	0.9126233	3.843905	4.017521	3.865163	3.43614	
0.2652	4.579298	4.171035	4.465374	0.9125609	3.843782	4.017452	3.865364	3.436057	
0.26525	4.57937	4.17152	4.465385	0.9124987	3.84366	4.017383	3.865564	3.435972	
0.2653	4.579441	4.172005	4.465397	0.9124367	3.843537	4.017314	3.865765	3.435887	
0.26535	4.579512	4.172489	4.465409	0.9123749	3.843415	4.017245	3.865966	3.435803	
0.2654	4.579583	4.172973	4.465421	0.9123132	3.843292	4.017176	3.866167	3.435719	
0.26545	4.579654	4.173457	4.465433	0.9122515	3.84317	4.017107	3.866369	3.435634	
0.2655	4.579724	4.173941	4.465444	0.9121901	3.843048	4.017037	3.86657	3.435549	
0.26555	4.579795	4.174426	4.465456	0.9121287	3.842926	4.016967	3.866771	3.435465	
0.2656	4.579865	4.174909	4.465467	0.9120676	3.842804	4.016897	3.866973	3.43538	
0.26565	4.579935	4.175393	4.465478	0.9120067	3.842682	4.016827	3.867175	3.435295	
0.2657	4.580006	4.175876	4.46549	0.9119458	3.84256	4.016756	3.867378	3.43521	
0.26575	4.580075	4.17636	4.465501	0.911885	3.842438	4.016686	3.86758	3.435125	
0.2658	4.580145	4.176843	4.465512	0.9118245	3.842317	4.016615	3.867783	3.435041	
0.26585	4.580215	4.177326	4.465523	0.9117643	3.842195	4.016544	3.867985	3.434956	
0.2659	4.580284	4.177809	4.465534	0.9117039	3.842073	4.016473	3.868188	3.434871	
0.26595	4.580354	4.178292	4.465545	0.9116437	3.841953	4.016402	3.868391	3.434786	
0.266	4.580423	4.178775	4.465556	0.9115838	3.841831	4.01633	3.868594	3.434701	
0.26605	4.580492	4.179257	4.465567	0.9115239	3.84171	4.016258	3.868798	3.434616	
0.2661	4.580561	4.17974	4.465578	0.9114643	3.841589	4.016186	3.869002	3.434531	
0.26615	4.580629	4.180222	4.465588	0.9114048	3.841468	4.016114	3.869205	3.434446	
0.2662	4.580698	4.180705	4.465599	0.9113452	3.841347	4.016042	3.869409	3.43436	
0.26625	4.580766	4.181187	4.465609	0.9112861	3.841226	4.015969	3.869614	3.434275	
0.2663	4.580834	4.181668	4.46562	0.911227	3.841105	4.015896	3.869817	3.43419	
0.26635	4.580903	4.18215	4.46563	0.9111681	3.840984	4.015824	3.870022	3.434105	
0.2664	4.58097	4.182632	4.465641	0.9111093	3.840864	4.015751	3.870227	3.43402	
0.26645	4.581038	4.183113	4.465651	0.9110506	3.840744	4.015677	3.870432	3.433934	
0.2665	4.581106	4.183595	4.465661	0.9109921	3.840624	4.015604	3.870637	3.433849	
0.26655	4.581173	4.184076	4.465671	0.9109336	3.840503	4.015531	3.870842	3.433764	
0.2666	4.581241	4.184557	4.465681	0.9108755	3.840383	4.015457	3.871047	3.433678	
0.26665	4.581308	4.185038	4.465691	0.9108174	3.840263	4.015383	3.871253	3.433593	
0.2667	4.581375	4.185519	4.465701	0.9107594	3.840143	4.015308	3.871458	3.433507	
0.26675	4.581442	4.185999	4.46571	0.9107016	3.840023	4.015234	3.871665	3.433422	
0.2668	4.581509	4.18648	4.46572	0.9106439	3.839904	4.01516	3.871871	3.433336	
0.26685	4.581575	4.18696	4.46573	0.9105864	3.839784	4.015085	3.872077	3.43325	
0.2669	4.581642	4.18744	4.465739	0.910529	3.839664	4.01501	3.872283	3.433165	
0.26695	4.581708	4.187921	4.465749	0.9104717	3.839545	4.014935	3.872489	3.43308	
0.267	4.581774	4.1884	4.465758	0.9104148	3.839426	4.01486	3.872696	3.432994	
0.26705	4.581841	4.18888	4.465768	0.9103577	3.839306	4.014784	3.872902	3.432908	
0.2671	4.581906	4.18936	4.465777	0.910301	3.839187	4.014709	3.873109	3.432822	
0.26715	4.581972	4.189839	4.465786	0.9102443	3.839068	4.014633	3.873317	3.432737	
0.2672	4.582037	4.190318	4.465796	0.9101877	3.838949	4.014557	3.873524	3.43265	
0.26725	4.582103	4.190797	4.465804	0.9101313	3.83883	4.014481	3.873731	3.432564	
0.2673	4.582168	4.191277	4.465814	0.910075	3.838711	4.014405	3.873939	3.432479	
0.26735	4.582233	4.191755	4.465823	0.910019	3.838592	4.014328	3.874146	3.432393	
0.2674	4.582299	4.192234	4.465831	0.909963	3.838475	4.014252	3.874354	3.432307	
0.26745	4.582363	4.192712	4.46584	0.9099071	3.838356	4.014174	3.874563	3.432221	
0.2675	4.582428	4.193191	4.465849	0.9098514	3.838238	4.014098	3.87477	3.432135	
0.26755	4.582493	4.193669	4.465858	0.9097959	3.838119	4.014021	3.874979	3.432049	
0.2676	4.582557	4.194147	4.465866	0.9097406	3.838001	4.013943	3.875187	3.431963	
0.26765	4.582621	4.194625	4.465874	0.9096853	3.837883	4.013866	3.875396	3.431877	
0.2677	4.582685	4.195102	4.465883	0.9096302	3.837765	4.013788	3.875605	3.431791	
0.26775	4.582749	4.19558	4.465891	0.9095751	3.837647	4.01371	3.875814	3.431705	
0.2678	4.582813	4.196057	4.465899	0.9095202	3.837529	4.013632	3.876023	3.431619	
0.26785	4.582877	4.196534	4.465908	0.9094654	3.837412	4.013554	3.876232	3.431533	
0.2679	4.58294	4.197011	4.465916	0.909411	3.837294	4.013475	3.876441	3.431447	
0.26795	4.583004	4.197488	4.465924	0.9093565	3.837176	4.013397	3.876651	3.43136	
0.268	4.583067	4.197965	4.465932	0.9093022	3.837059	4.013318	3.87686	3.431274	
0.26805	4.58313	4.198441	4.46594	0.9092479	3.836942	4.013239	3.87707	3.431188	
0.2681	4.583193	4.198917	4.465948	0.9091939	3.836824	4.01316	3.87728	3.431102	
0.26815	4.583256	4.199393	4.465956	0.90914	3.836707	4.013081	3.87749	3.431016	
0.2682	4.583319	4.199869	4.465963	0.9090862	3.836591	4.013001	3.877701	3.430929	
0.26825	4.583381	4.200345	4.465971	0.9090327	3.836473	4.012921	3.877911	3.430843	
0.2683	4.583443	4.20082	4.465979	0.9089792	3.836357	4.012842	3.878121	3.430757	
0.26835	4.583506	4.201296	4.465986	0.9089258	3.83624	4.012762	3.878332	3.43067	
0.2684	4.583568	4.201771	4.465993	0.9088727	3.836124	4.012681	3.878542	3.430584	
0.26845	4.58363	4.202246	4.466001	0.9088196	3.836007	4.012601	3.878753	3.430497	
0.2685	4.583692	4.202721	4.466008	0.9087666	3.835891	4.012521	3.878965	3.430411	
0.26855	4.583753	4.203196	4.466015	0.9087138	3.835775	4.01244	3.879175	3.430325	
0.2686	4.583815	4.20367	4.466022	0.908661	3.835658	4.012359	3.879387	3.430238	
0.26865	4.583876	4.204144	4.466029	0.9086084	3.835542	4.012278	3.879599	3.430152	
0.2687	4.583937	4.204618	4.466036	0.9085562	3.835426	4.012197	3.87981	3.430066	
0.26875	4.583998	4.205092	4.466043	0.9085039	3.83531	4.012115	3.880022	3.429979	
0.2688	4.584059	4.205566	4.46605	0.9084517	3.835195	4.012034	3.880233	3.429892	
0.26885	4.58412	4.206039	4.466057	0.9083996	3.835079	4.011952	3.880446	3.429806	
0.2689	4.58418	4.206512	4.466063	0.9083478	3.834963	4.01187	3.880658	3.429719	
0.26895	4.584241	4.206985	4.46607	0.9082961	3.834848	4.011788	3.880869	3.429633	
0.269	4.584301	4.207458	4.466076	0.9082446	3.834733	4.011706	3.881082	3.429547	
0.26905	4.584362	4.207931	4.466083	0.908193	3.834617	4.011624	3.881294	3.42946	
0.2691	4.584422	4.208404	4.46609	0.9081418	3.834502	4.011541	3.881507	3.429373	
0.26915	4.584482	4.208876	4.466095	0.9080905	3.834387	4.011458	3.881719	3.429286	
0.2692	4.584542	4.209348	4.466102	0.9080394	3.834272	4.011376	3.881933	3.4292	
0.26925	4.584601	4.20982	4.466108	0.9079885	3.834157	4.011293	3.882145	3.429113	
0.2693	4.584661	4.210291	4.466114	0.9079377	3.834042	4.011209	3.882358	3.429027	
0.26935	4.584721	4.210763	4.46612	0.907887	3.833928	4.011126	3.882571	3.42894	
0.2694	4.58478	4.211234	4.466126	0.9078364	3.833814	4.011043	3.882784	3.428854	
0.26945	4.584839	4.211705	4.466132	0.9077861	3.833699	4.010959	3.882999	3.428767	
0.2695	4.584898	4.212176	4.466138	0.9077358	3.833585	4.010875	3.883212	3.42868	
0.26955	4.584957	4.212647	4.466144	0.9076855	3.83347	4.010791	3.883425	3.428594	
0.2696	4.585015	4.213117	4.466149	0.9076356	3.833356	4.010707	3.883639	3.428507	
0.26965	4.585074	4.213588	4.466155	0.9075857	3.833242	4.010623	3.883853	3.42842	
0.2697	4.585133	4.214057	4.46616	0.907536	3.833128	4.010538	3.884067	3.428334	
0.26975	4.585191	4.214527	4.466166	0.9074863	3.833014	4.010453	3.88428	3.428247	
0.2698	4.585249	4.214997	4.466171	0.9074367	3.832901	4.010369	3.884494	3.42816	
0.26985	4.585307	4.215466	4.466177	0.9073875	3.832787	4.010283	3.884709	3.428073	
0.2699	4.585365	4.215935	4.466182	0.9073382	3.832674	4.010199	3.884923	3.427986	
0.26995	4.585423	4.216404	4.466187	0.9072891	3.83256	4.010113	3.885138	3.4279	
0.27	4.58548	4.216873	4.466192	0.90724	3.832447	4.010028	3.885353	3.427813	
0.27005	4.585538	4.217341	4.466197	0.9071912	3.832334	4.009943	3.885567	3.427726	
0.2701	4.585595	4.21781	4.466202	0.9071426	3.832221	4.009856	3.885782	3.427639	
0.27015	4.585652	4.218277	4.466207	0.9070939	3.832108	4.00977	3.885997	3.427553	
0.2702	4.58571	4.218745	4.466211	0.9070455	3.831995	4.009684	3.886211	3.427466	
0.27025	4.585766	4.219213	4.466216	0.9069971	3.831882	4.009598	3.886427	3.427379	
0.2703	4.585823	4.21968	4.46622	0.9069489	3.83177	4.009511	3.886642	3.427292	
0.27035	4.58588	4.220148	4.466225	0.9069009	3.831657	4.009425	3.886858	3.427205	
0.2704	4.585936	4.220614	4.466229	0.9068529	3.831545	4.009338	3.887073	3.427119	
0.27045	4.585992	4.221081	4.466234	0.9068052	3.831432	4.009251	3.887288	3.427033	
0.2705	4.586049	4.221547	4.466238	0.9067572	3.83132	4.009164	3.887504	3.426945	
0.27055	4.586105	4.222013	4.466242	0.9067098	3.831208	4.009078	3.887719	3.426858	
0.2706	4.586161	4.222479	4.466247	0.9066623	3.831096	4.00899	3.887935	3.426771	
0.27065	4.586217	4.222945	4.46625	0.9066151	3.830984	4.008902	3.888151	3.426685	
0.2707	4.586273	4.223411	4.466255	0.9065679	3.830873	4.008815	3.888367	3.426598	
0.27075	4.586328	4.223876	4.466259	0.9065208	3.830761	4.008727	3.888583	3.426511	
0.2708	4.586384	4.22434	4.466262	0.9064739	3.83065	4.008639	3.888799	3.426425	
0.27085	4.586439	4.224805	4.466266	0.9064271	3.830538	4.008551	3.889016	3.426338	
0.2709	4.586494	4.22527	4.46627	0.9063805	3.830426	4.008462	3.889232	3.426251	
0.27095	4.586549	4.225734	4.466274	0.9063338	3.830315	4.008374	3.889448	3.426164	
0.271	4.586604	4.226198	4.466277	0.9062874	3.830204	4.008286	3.889665	3.426077	
0.27105	4.586658	4.226662	4.46628	0.9062409	3.830093	4.008197	3.889881	3.42599	
0.2711	4.586713	4.227125	4.466284	0.9061949	3.829983	4.008108	3.890098	3.425904	
0.27115	4.586768	4.227588	4.466287	0.9061489	3.829872	4.008019	3.890315	3.425817	
0.2712	4.586822	4.228051	4.46629	0.9061029	3.829761	4.00793	3.890532	3.42573	
0.27125	4.586876	4.228514	4.466294	0.906057	3.82965	4.00784	3.890749	3.425644	
0.2713	4.586931	4.228977	4.466297	0.9060113	3.82954	4.007751	3.890966	3.425557	
0.27135	4.586985	4.229439	4.4663	0.9059659	3.82943	4.007661	3.891183	3.42547	
0.2714	4.587039	4.229901	4.466303	0.9059204	3.829319	4.007571	3.8914	3.425383	
0.27145	4.587092	4.230362	4.466306	0.905875	3.82921	4.007482	3.891617	3.425296	
0.2715	4.587146	4.230824	4.466308	0.9058298	3.829099	4.007391	3.891835	3.42521	
0.27155	4.587199	4.231285	4.466311	0.905785	3.82899	4.007301	3.892051	3.425123	
0.2716	4.587253	4.231746	4.466314	0.90574	3.828879	4.007211	3.892269	3.425036	
0.27165	4.587306	4.232207	4.466316	0.9056951	3.82877	4.00712	3.892487	3.42495	
0.2717	4.587358	4.232667	4.466319	0.9056504	3.828661	4.00703	3.892704	3.424863	
0.27175	4.587411	4.233128	4.466321	0.9056059	3.828551	4.006938	3.892922	3.424776	
0.2718	4.587464	4.233587	4.466323	0.9055614	3.828442	4.006848	3.89314	3.42469	
0.27185	4.587517	4.234047	4.466326	0.905517	3.828332	4.006756	3.893358	3.424602	
0.2719	4.587569	4.234506	4.466328	0.9054728	3.828224	4.006665	3.893575	3.424516	
0.27195	4.587622	4.234965	4.46633	0.9054287	3.828115	4.006574	3.893793	3.424429	
0.272	4.587674	4.235424	4.466332	0.9053848	3.828006	4.006482	3.894011	3.424342	
0.27205	4.587726	4.235883	4.466334	0.9053409	3.827897	4.006391	3.894229	3.424256	
0.2721	4.587779	4.236341	4.466336	0.9052972	3.827788	4.006299	3.894448	3.424169	
0.27215	4.58783	4.236799	4.466338	0.9052536	3.82768	4.006207	3.894665	3.424082	
0.2722	4.587882	4.237257	4.46634	0.9052101	3.827571	4.006114	3.894884	3.423996	
0.27225	4.587934	4.237714	4.466341	0.9051669	3.827463	4.006022	3.895102	3.423909	
0.2723	4.587985	4.238171	4.466342	0.9051237	3.827355	4.00593	3.89532	3.423823	
0.27235	4.588036	4.238628	4.466344	0.9050805	3.827247	4.005837	3.895539	3.423737	
0.2724	4.588088	4.239085	4.466345	0.9050374	3.827139	4.005744	3.895758	3.42365	
0.27245	4.588139	4.239541	4.466347	0.9049945	3.827031	4.005652	3.895977	3.423563	
0.2725	4.58819	4.239997	4.466348	0.9049519	3.826923	4.005559	3.896195	3.423477	
0.27255	4.588241	4.240452	4.46635	0.9049093	3.826816	4.005466	3.896414	3.42339	
0.2726	4.588291	4.240908	4.466351	0.9048668	3.826708	4.005373	3.896632	3.423303	
0.27265	4.588342	4.241363	4.466352	0.9048243	3.826602	4.005279	3.896851	3.423217	
0.2727	4.588392	4.241818	4.466352	0.904782	3.826494	4.005186	3.89707	3.423131	
0.27275	4.588443	4.242272	4.466353	0.9047399	3.826387	4.005092	3.897289	3.423044	
0.2728	4.588493	4.242727	4.466354	0.9046978	3.82628	4.004998	3.897508	3.422958	
0.27285	4.588543	4.243181	4.466355	0.9046558	3.826173	4.004904	3.897727	3.422871	
0.2729	4.588593	4.243634	4.466356	0.904614	3.826066	4.00481	3.897946	3.422785	
0.27295	4.588643	4.244088	4.466356	0.9045723	3.825959	4.004716	3.898165	3.422698	
0.273	4.588692	4.244541	4.466357	0.9045308	3.825853	4.004622	3.898384	3.422612	
0.27305	4.588742	4.244994	4.466357	0.9044895	3.825746	4.004527	3.898603	3.422525	
0.2731	4.588791	4.245446	4.466357	0.904448	3.82564	4.004432	3.898823	3.422439	
0.27315	4.58884	4.245898	4.466358	0.9044069	3.825534	4.004338	3.899042	3.422354	
0.2732	4.58889	4.24635	4.466358	0.9043658	3.825428	4.004242	3.899261	3.422267	
0.27325	4.588939	4.246802	4.466358	0.9043248	3.825321	4.004148	3.89948	3.422181	
0.2733	4.588988	4.247253	4.466358	0.9042839	3.825216	4.004052	3.8997	3.422095	
0.27335	4.589036	4.247704	4.466358	0.9042432	3.82511	4.003957	3.89992	3.422008	
0.2734	4.589085	4.248155	4.466358	0.9042026	3.825005	4.003861	3.900138	3.421922	
0.27345	4.589134	4.248605	4.466358	0.9041621	3.824899	4.003766	3.900358	3.421836	
0.2735	4.589182	4.249055	4.466357	0.9041217	3.824794	4.00367	3.900578	3.42175	
0.27355	4.589231	4.249505	4.466357	0.9040814	3.824688	4.003574	3.900797	3.421664	
0.2736	4.589279	4.249954	4.466357	0.9040412	3.824584	4.003479	3.901017	3.421577	
0.27365	4.589327	4.250403	4.466356	0.9040012	3.824478	4.003383	3.901237	3.421491	
0.2737	4.589375	4.250852	4.466356	0.9039612	3.824374	4.003286	3.901456	3.421405	
0.27375	4.589422	4.2513	4.466355	0.9039215	3.824269	4.00319	3.901676	3.421319	
0.2738	4.58947	4.251748	4.466354	0.9038818	3.824164	4.003093	3.901896	3.421234	
0.27385	4.589518	4.252196	4.466353	0.9038422	3.82406	4.002996	3.902115	3.421148	
0.2739	4.589565	4.252644	4.466352	0.9038026	3.823955	4.0029	3.902335	3.421062	
0.27395	4.589612	4.253091	4.466352	0.9037634	3.823851	4.002803	3.902555	3.420975	
0.274	4.58966	4.253538	4.466351	0.9037241	3.823747	4.002706	3.902775	3.420889	
0.27405	4.589706	4.253984	4.46635	0.9036849	3.823643	4.002609	3.902994	3.420804	
0.2741	4.589754	4.254431	4.466348	0.903646	3.823539	4.002512	3.903215	3.420718	
0.27415	4.5898	4.254877	4.466347	0.9036071	3.823435	4.002414	3.903435	3.420632	
0.2742	4.589847	4.255322	4.466345	0.9035683	3.823332	4.002316	3.903655	3.420546	
0.27425	4.589894	4.255767	4.466344	0.9035296	3.823228	4.002219	3.903875	3.420461	
0.2743	4.58994	4.256212	4.466342	0.9034911	3.823125	4.002121	3.904095	3.420375	
0.27435	4.589986	4.256656	4.466341	0.9034526	3.823021	4.002024	3.904315	3.420289	
0.2744	4.590033	4.257101	4.46634	0.9034144	3.822918	4.001925	3.904535	3.420203	
0.27445	4.590078	4.257545	4.466338	0.9033761	3.822815	4.001827	3.904755	3.420118	
0.2745	4.590125	4.257988	4.466336	0.9033379	3.822712	4.001729	3.904975	3.420032	
0.27455	4.59017	4.258431	4.466334	0.9032999	3.82261	4.00163	3.905195	3.419947	
0.2746	4.590216	4.258874	4.466332	0.9032621	3.822507	4.001532	3.905415	3.419862	
0.27465	4.590262	4.259316	4.46633	0.9032244	3.822405	4.001433	3.905635	3.419776	
0.2747	4.590307	4.259759	4.466328	0.9031867	3.822302	4.001334	3.905856	3.41969	
0.27475	4.590353	4.260201	4.466326	0.9031492	3.8222	4.001235	3.906076	3.419605	
0.2748	4.590398	4.260642	4.466323	0.9031117	3.822098	4.001136	3.906296	3.41952	
0.27485	4.590443	4.261083	4.466321	0.9030744	3.821995	4.001038	3.906516	3.419435	
0.2749	4.590487	4.261524	4.466318	0.9030373	3.821893	4.000938	3.906736	3.419349	
0.27495	4.590533	4.261964	4.466316	0.9030002	3.821792	4.000839	3.906956	3.419263	
0.275	4.590577	4.262404	4.466313	0.9029632	3.82169	4.00074	3.907177	3.419178	
0.27505	4.590622	4.262844	4.466311	0.9029264	3.821589	4.00064	3.907396	3.419093	
0.2751	4.590666	4.263283	4.466308	0.9028895	3.821487	4.00054	3.907617	3.419008	
0.27515	4.590711	4.263722	4.466305	0.9028529	3.821386	4.00044	3.907837	3.418923	
0.2752	4.590755	4.264161	4.466302	0.9028164	3.821285	4.00034	3.908057	3.418838	
0.27525	4.590799	4.264599	4.4663	0.9027799	3.821184	4.00024	3.908277	3.418753	
0.2753	4.590843	4.265037	4.466296	0.9027436	3.821084	4.00014	3.908498	3.418668	
0.27535	4.590887	4.265474	4.466293	0.9027074	3.820982	4.00004	3.908718	3.418583	
0.2754	4.590931	4.265912	4.46629	0.9026713	3.820882	3.999939	3.908939	3.418498	
0.27545	4.590974	4.266348	4.466287	0.9026354	3.820781	3.999839	3.909158	3.418413	
0.2755	4.591018	4.266785	4.466283	0.9025995	3.820681	3.999738	3.909378	3.418328	
0.27555	4.591061	4.267221	4.46628	0.9025638	3.82058	3.999637	3.909598	3.418244	
0.2756	4.591105	4.267657	4.466276	0.902528	3.82048	3.999537	3.909818	3.418159	
0.27565	4.591147	4.268092	4.466272	0.9024925	3.82038	3.999435	3.910039	3.418074	
0.2757	4.591191	4.268527	4.466269	0.9024572	3.820281	3.999334	3.910259	3.417989	
0.27575	4.591234	4.268962	4.466265	0.9024218	3.820181	3.999233	3.910479	3.417905	
0.2758	4.591277	4.269396	4.466261	0.9023865	3.820081	3.999131	3.910699	3.41782	
0.27585	4.59132	4.26983	4.466257	0.9023514	3.819982	3.99903	3.910919	3.417736	
0.2759	4.591362	4.270263	4.466253	0.9023165	3.819882	3.998929	3.911139	3.417651	
0.27595	4.591404	4.270696	4.466249	0.9022816	3.819783	3.998827	3.911359	3.417566	
0.276	4.591447	4.271129	4.466245	0.9022468	3.819684	3.998725	3.911579	3.417482	
0.27605	4.591489	4.271562	4.466241	0.9022121	3.819585	3.998623	3.9118	3.417398	
0.2761	4.591531	4.271994	4.466237	0.9021776	3.819486	3.998521	3.91202	3.417314	
0.27615	4.591573	4.272425	4.466232	0.902143	3.819388	3.998419	3.912239	3.417229	
